ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q014,Người mắc ĐTĐ và viêm nha chu có cần kiểm tra biến chứng toàn thân thường xuyên hơn không?,"Có. Ngoài khám nha khoa định kỳ, bệnh nhân cần tầm soát mắt, thận, tim mạch và bàn chân thường xuyên hơn để phát hiện và can thiệp sớm khi có biến chứng.",Biến chứng ĐTĐ; viêm nha chu; tầm soát biến chứng; kiểm tra toàn thân; ĐTĐ nha chu; sàng lọc định kỳ; tần suất kiểm tra
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q015,Cơ chế viêm toàn thân do viêm nha chu ảnh hưởng đến biến chứng ĐTĐ ra sao?,"Vi khuẩn nha chu và sản phẩm của chúng (LPS, protease) xâm nhập vào máu, kích hoạt miễn dịch bẩm sinh, giải phóng cytokine viêm (IL-6, TNF-α), gây tổn thương nội mô và thúc đẩy biến chứng mạch máu.",cơ chế viêm; viêm toàn thân; viêm nha chu; biến chứng ĐTĐ; ảnh hưởng biến chứng; cytokine; stress oxy hóa
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q016,Có bằng chứng nào cho thấy viêm nha chu làm tăng nguy cơ biến chứng mạch máu não ở bệnh nhân ĐTĐ không?,"Có. Các nghiên cứu dịch tễ ghi nhận bệnh nhân ĐTĐ có viêm nha chu nặng có tỷ lệ đột quỵ cao hơn, do kết hợp giữa xơ vữa động mạch não và tình trạng viêm mạn tính toàn thân.",viêm nha chu; đái tháo đường; biến chứng mạch não; đột quỵ; xơ vữa động mạch; viêm toàn thân; tai biến mạch não; nha chu tiểu đường
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q017,Viêm nha chu có ảnh hưởng đến huyết áp ở bệnh nhân ĐTĐ không?,"Có thể. Viêm mạn tính và xơ vữa mạch máu do viêm nha chu có thể góp phần gây tăng huyết áp, làm nặng thêm biến chứng tim mạch và thận ở bệnh nhân ĐTĐ.",Viêm nha chu; đái tháo đường; huyết áp; tăng huyết áp; biến chứng tim mạch; nha chu ĐTĐ; viêm mạn tính; kiểm soát ĐTĐ
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q018,Viêm nha chu làm tăng nguy cơ biến chứng mạch ngoại biên ở bệnh nhân ĐTĐ thế nào?,"Nó thúc đẩy xơ vữa và hẹp mạch chi dưới, gây đau cách hồi, giảm khả năng đi lại, tăng nguy cơ loét và hoại tử chi, đặc biệt ở bệnh nhân có kiểm soát đường huyết kém.",viêm nha chu; biến chứng mạch ngoại biên; bệnh mạch ngoại biên; ĐTĐ; PVD; tắc mạch
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q019,Việc điều trị nha chu toàn diện có tác động lâu dài lên sức khỏe toàn thân bệnh nhân ĐTĐ không?,"Có. Điều trị nha chu làm giảm tải lượng vi khuẩn và viêm mạn tính, từ đó cải thiện kiểm soát đường huyết, huyết áp, lipid máu và gián tiếp làm chậm tiến triển các biến chứng toàn thân.",điều trị nha chu; bệnh nha chu; ĐTĐ; sức khỏe toàn thân; kiểm soát đường huyết; biến chứng ĐTĐ; lợi ích nha chu
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q020,Viêm nha chu có liên quan đến biến chứng bàn chân đái tháo đường không?,"Có. Viêm nha chu làm tăng phản ứng viêm toàn thân, kết hợp với tổn thương thần kinh và mạch máu ngoại biên ở bàn chân, làm tăng nguy cơ loét, nhiễm trùng và cắt cụt chi.",viêm nha chu; bàn chân đái tháo đường; biến chứng đái tháo đường; đái tháo đường; loét bàn chân; mối liên hệ; nguy cơ đái tháo đường; viêm toàn thân
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q021,Bệnh nhân ĐTĐ có viêm nha chu cần phối hợp điều trị liên chuyên khoa không?,"Cần. Sự phối hợp giữa bác sĩ RHM, nội tiết, tim mạch, thận, mắt và dinh dưỡng giúp tối ưu kiểm soát viêm nha chu và biến chứng toàn thân, đồng thời cải thiện chất lượng sống của bệnh nhân.",phối hợp điều trị; điều trị liên chuyên khoa; bệnh nhân ĐTĐ; viêm nha chu; chăm sóc toàn diện; hợp tác chuyên khoa
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q022,Viêm nha chu ảnh hưởng đến chất lượng cuộc sống bệnh nhân ĐTĐ thế nào?,"Ngoài gây đau, mất răng, khó ăn uống, viêm nha chu còn làm tăng biến chứng toàn thân, gây mệt mỏi, giảm khả năng lao động, làm bệnh nhân phải nhập viện thường xuyên hơn và giảm tuổi thọ.",viêm nha chu; đái tháo đường; chất lượng cuộc sống; ảnh hưởng ĐTĐ; biến chứng toàn thân; mất răng; đau miệng; sức khỏe tổng thể
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q023,Người bị ĐTĐ và viêm nha chu có cần dùng kháng sinh dự phòng khi làm thủ thuật không?,"Có thể. Với thủ thuật nha chu xâm lấn hoặc phẫu thuật ở bệnh nhân có biến chứng tim mạch, thận hoặc miễn dịch suy giảm, bác sĩ cần cân nhắc kháng sinh dự phòng để giảm nguy cơ nhiễm trùng toàn thân.",kháng sinh dự phòng; tiểu đường; viêm nha chu; thủ thuật nha khoa; nhiễm trùng toàn thân; bệnh nhân ĐTĐ; chỉ định kháng sinh; dự phòng nhiễm khuẩn
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q024,Kiểm soát đường huyết tốt có giúp giảm tác động của viêm nha chu lên biến chứng toàn thân không?,"Có. Đường huyết ổn định giúp giảm phản ứng viêm, cải thiện khả năng hồi phục mô, từ đó hạn chế ảnh hưởng tiêu cực của viêm nha chu lên các cơ quan khác.",kiểm soát đường huyết; giảm biến chứng; viêm nha chu; tác động toàn thân; ổn định đường huyết; ngăn ngừa biến chứng; nha chu tiểu đường; biến chứng ĐTĐ
"Ở những người mắc bệnh ĐTĐ, viêm nha chu có làm tăng nguy cơ xuất hiện nhiều biến chứng ĐTĐ không?",,Q025,Vai trò của bác sĩ RHM trong việc phòng ngừa biến chứng ĐTĐ qua kiểm soát viêm nha chu là gì?,"Bác sĩ RHM là tuyến đầu trong phát hiện sớm và điều trị viêm nha chu, đồng thời giáo dục bệnh nhân về vệ sinh răng miệng và phối hợp chặt chẽ với bác sĩ nội tiết để giảm nguy cơ biến chứng mắt, tim, thận và bàn chân.",viêm nha chu ĐTĐ; biến chứng ĐTĐ; vai trò RHM; phòng ngừa biến chứng; kiểm soát nha chu; điều trị nha chu; phối hợp liên chuyên khoa; sức khỏe răng miệng ĐTĐ
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q001,"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?","Hiện chưa có nhiều nghiên cứu đánh giá trực tiếp mối quan hệ nhân quả, nhưng một số nghiên cứu quan sát đã cho thấy mối liên quan có ý nghĩa thống kê giữa viêm nha chu và ĐTĐ thai kỳ. Phụ nữ mang thai bị viêm nha chu thường có tình trạng viêm toàn thân cao hơn, làm tăng đề kháng insulin – yếu tố nguy cơ chính của ĐTĐ thai kỳ.",Viêm nha chu; ĐTĐ thai kỳ; Nha chu thai kỳ; Tiểu đường thai nghén; Đề kháng insulin; Mối liên quan; Nguy cơ ĐTĐ; Phụ nữ mang thai; Viêm toàn thân
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q002,Tại sao viêm nha chu có thể liên quan đến ĐTĐ thai kỳ?,"Viêm nha chu làm gia tăng các cytokine gây viêm (IL-6, TNF-α) trong máu, ảnh hưởng đến quá trình hoạt động của insulin và làm tăng đề kháng insulin, từ đó tăng khả năng rối loạn dung nạp glucose trong thai kỳ.",viêm nha chu; ĐTĐ thai kỳ; đề kháng insulin; cytokine; rối loạn glucose; mối liên hệ; thai kỳ
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q003,Có bằng chứng khoa học nào ủng hộ giả thuyết này không?,"Một số nghiên cứu cắt ngang và nghiên cứu đoàn hệ đã ghi nhận phụ nữ mang thai có viêm nha chu có tỷ lệ ĐTĐ thai kỳ cao hơn nhóm có mô nha chu khỏe mạnh, ngay cả sau khi điều chỉnh các yếu tố nguy cơ khác.",
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q004,Tình trạng viêm nha chu trước khi mang thai có ảnh hưởng đến nguy cơ ĐTĐ thai kỳ không?,"Có thể. Nếu phụ nữ bị viêm nha chu mạn tính từ trước khi mang thai, tình trạng viêm toàn thân có thể đã tồn tại lâu dài, làm tăng nguy cơ phát triển ĐTĐ thai kỳ khi có thêm yếu tố nội tiết của thai kỳ.",viêm nha chu; ĐTĐ thai kỳ; tiểu đường thai kỳ; nha chu thai kỳ; nguy cơ ĐTĐ; viêm nha chu mạn; phụ nữ mang thai
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q005,Viêm nha chu trong 3 tháng đầu thai kỳ có ảnh hưởng đến nguy cơ mắc ĐTĐ thai kỳ không?,"Có thể. Các phản ứng viêm từ sớm có thể ảnh hưởng đến chuyển hóa glucose trong suốt thai kỳ, dù mức độ ảnh hưởng cụ thể vẫn cần được nghiên cứu thêm.",Viêm nha chu; ĐTĐ thai kỳ; Thai phụ; Tiểu đường thai kỳ; 3 tháng đầu; Nguy cơ ĐTĐ; Nha chu thai kỳ; Chuyển hóa glucose; Phản ứng viêm
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q006,Nguy cơ này có giống nhau ở tất cả phụ nữ mang thai không?,"Không. Nguy cơ có thể cao hơn ở phụ nữ có các yếu tố nguy cơ kèm theo như thừa cân, tiền sử gia đình mắc ĐTĐ, chế độ ăn nhiều đường hoặc ít vận động.",
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q007,Viêm nha chu có thể được coi là yếu tố nguy cơ độc lập của ĐTĐ thai kỳ không?,"Một số nghiên cứu gợi ý khả năng này, nhưng chưa đủ bằng chứng mạnh để khẳng định. Cần thêm nghiên cứu can thiệp và theo dõi dọc để xác nhận.",viêm nha chu; ĐTĐ thai kỳ; yếu tố nguy cơ; phụ nữ mang thai; bệnh nha chu; tiểu đường thai kỳ; mối liên hệ; nguy cơ GDM
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q008,Điều trị viêm nha chu trước khi mang thai có giúp giảm nguy cơ ĐTĐ thai kỳ không?,"Có thể. Loại bỏ nguồn viêm mạn tính trước khi mang thai có thể giúp cải thiện đáp ứng insulin và giảm đề kháng insulin, từ đó giảm nguy cơ rối loạn dung nạp glucose trong thai kỳ.",Viêm nha chu; ĐTĐ thai kỳ; Điều trị nha chu; Nguy cơ ĐTĐ; Đề kháng insulin; Trước thai kỳ; Dự phòng ĐTĐ; Rối loạn glucose
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q009,Tại sao viêm nha chu lại đặc biệt đáng chú ý ở phụ nữ mang thai?,"Vì thai kỳ vốn làm tăng đề kháng insulin sinh lý, nên khi cộng hưởng với tình trạng viêm nha chu, nguy cơ rối loạn đường huyết có thể tăng lên đáng kể.",viêm nha chu thai kỳ; nha chu mang thai; nguy cơ viêm nha chu; biến chứng nha chu; thai phụ nha chu; nha chu đặc biệt
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q010,Có nên khám nha khoa định kỳ cho phụ nữ mang thai để giảm nguy cơ ĐTĐ thai kỳ không?,"Có. Khám và điều trị nha chu sớm giúp giảm viêm toàn thân, cải thiện sức khỏe răng miệng và có thể giảm nguy cơ rối loạn đường huyết.",Thai phụ nha chu; tiểu đường thai kỳ; khám răng định kỳ; viêm nha chu; ĐTĐ thai kỳ; phòng ngừa ĐTĐ; sức khỏe răng miệng; đường huyết
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q011,Viêm nha chu ở phụ nữ mang thai có liên quan đến các biến chứng khác ngoài ĐTĐ thai kỳ không?,"Có. Ngoài nguy cơ liên quan đến đường huyết, viêm nha chu còn được liên kết với sinh non, thai nhẹ cân, và tiền sản giật.",Viêm nha chu thai kỳ; Biến chứng thai kỳ; Sinh non; Thai nhẹ cân; Tiền sản giật; Nha chu mang thai; Nguy cơ sản khoa; Ảnh hưởng thai nhi
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q012,Thai phụ bị viêm nha chu nên được xét nghiệm đường huyết sớm hơn không?,"Nên. Đặc biệt nếu có thêm yếu tố nguy cơ khác, xét nghiệm đường huyết sớm giúp phát hiện ĐTĐ thai kỳ ở giai đoạn đầu để can thiệp kịp thời.",xét nghiệm đường huyết sớm; sàng lọc ĐTĐ thai kỳ; kiểm tra đường huyết; viêm nha chu ĐTĐ; theo dõi đường huyết; chẩn đoán ĐTĐ sớm
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q013,Mức độ nặng của viêm nha chu có ảnh hưởng đến nguy cơ ĐTĐ thai kỳ không?,"Có. Viêm nha chu càng nặng, phản ứng viêm toàn thân càng cao, làm tăng nguy cơ đề kháng insulin và rối loạn đường huyết.",viêm nha chu; ĐTĐ thai kỳ; đái tháo đường thai kỳ; mức độ nha chu; đề kháng insulin; viêm toàn thân; nha chu thai kỳ; rối loạn đường huyết
"Ở phụ nữ mang thai mắc viêm nha chu, nguy cơ mắc bệnh ĐTĐ thai kỳ có cao hơn không?",,Q014,Viêm nha chu ảnh hưởng thế nào đến HbA1c trong thai kỳ?,"Dù HbA1c trong thai kỳ thường thấp hơn bình thường, phụ nữ mang thai bị viêm nha chu có thể vẫn có giá trị HbA1c cao hơn so với nhóm không mắc bệnh này.",viêm nha chu; thai kỳ; HbA1c; đái tháo đường thai kỳ; ảnh hưởng HbA1c; glucose máu; bệnh nha chu; phụ nữ mang thai
